"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","19","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","4","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Water/M_WaterImpact_Strand_Masked.M_WaterImpact_Strand_Masked","0","110","0","1","6302","Compiling M_WaterImpact_Strand_Masked: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Heroes/M_Jet_Mesh.M_Jet_Mesh","0","22","0","1","256","Compiling M_Jet_Mesh: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Smoke/DirectionalLit/M_ResidualMuzzleSmoke_Master.M_ResidualMuzzleSmoke_Master","0","96","0","1","2385","Compiling M_ResidualMuzzleSmoke_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularSci_Comm/Materials/Decals/Normals/M_Base_DecalNorm.M_Base_DecalNorm","0","29","0","1","254","Compiling M_Base_DecalNorm: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Modulate, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularSci_Comm/Materials/Decals/M_Decal_Base.M_Decal_Base","0","27","0","1","225","Compiling M_Decal_Base: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularSci_Comm/Materials/M_Lights.M_Lights","0","9","0","1","53","Compiling M_Lights: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularSci_Comm/Materials/M_Reg_Glass.M_Reg_Glass","0","37","0","1","313","Compiling M_Reg_Glass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Smoke/M_WispySmokeTest.M_WispySmokeTest","0","72","0","1","1187","Compiling M_WispySmokeTest: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Sparks/M_Hotdog_VLerp_DirectionTint.M_Hotdog_VLerp_DirectionTint","0","36","0","1","353","Compiling M_Hotdog_VLerp_DirectionTint: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Smoke/M_SoftSmoke_Emissive_FakeLit.M_SoftSmoke_Emissive_FakeLit","0","72","0","1","1190","Compiling M_SoftSmoke_Emissive_FakeLit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Smoke/M_LingerSmoke_MasterAdditiveWarp_EmissiveParticleColor.M_LingerSmoke_MasterAdditiveWarp_EmissiveParticleColor","0","72","0","1","901","Compiling M_LingerSmoke_MasterAdditiveWarp_EmissiveParticleColor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Heroes/M_Wraith_Projectile_Ribbon.M_Wraith_Projectile_Ribbon","0","36","0","1","439","Compiling M_Wraith_Projectile_Ribbon: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Heroes/M_Wraith_Halo.M_Wraith_Halo","0","54","0","2","804","Compiling M_Wraith_Halo: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles,bUsedWithNiagaraSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Flares/M_Lensflare_TB_SoftGlow.M_Lensflare_TB_SoftGlow","0","27","0","1","269","Compiling M_Lensflare_TB_SoftGlow: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithStaticLighting}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Flares/M_Lensflare_TB_Soft.M_Lensflare_TB_Soft","0","27","0","4","249","Compiling M_Lensflare_TB_Soft: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithStaticLighting}"
"/Game/AssetPacks/ParagonWraith/Characters/Maps/BackGroundAssets/M_HDRSky.M_HDRSky","0","4","0","1","11","Compiling M_HDRSky: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiProps/Materials/M_Screen_Parent.M_Screen_Parent","0","23","0","1","88","Compiling M_Screen_Parent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiProps/Materials/M_SolidLight_Parent.M_SolidLight_Parent","0","23","0","1","169","Compiling M_SolidLight_Parent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiProps/Materials/M_UI_Parent.M_UI_Parent","0","9","0","1","36","Compiling M_UI_Parent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiProps/Materials/M_UIScreen_Parent.M_UIScreen_Parent","0","5","0","1","22","Compiling M_UIScreen_Parent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiProps/Materials/M_UIScreen_Parent.M_UIScreen_Parent","0","5","0","2","24","Compiling M_UIScreen_Parent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'HandScanner2-1'=False"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiProps/Materials/M_UIScreen_Parent.M_UIScreen_Parent","0","5","0","1","22","Compiling M_UIScreen_Parent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'HandScanner2-1'=True"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiProps/Materials/M_Glass_Base2.M_Glass_Base2","0","37","0","2","386","Compiling M_Glass_Base2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularSciFiMats/Materials/Decals/M_Decal_Base.M_Decal_Base","0","27","0","1","225","Compiling M_Decal_Base: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiHallways/Materials/M_Base_Wires_B.M_Base_Wires_B","0","23","0","1","193","Compiling M_Base_Wires_B: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiHallways/Materials/M_Base_Wires.M_Base_Wires","0","23","0","1","167","Compiling M_Base_Wires: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiHallways/Materials/M_Lights_Base.M_Lights_Base","0","23","0","1","163","Compiling M_Lights_Base: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiHallways/Materials/M_GlassLight.M_GlassLight","0","37","0","1","347","Compiling M_GlassLight: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiHallways/Materials/M_EnergyEmissive.M_EnergyEmissive","0","4","0","1","13","Compiling M_EnergyEmissive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiHallways/Materials/M_UI_Parent.M_UI_Parent","0","9","0","1","38","Compiling M_UI_Parent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiHallways/Materials/M_CustomerMessage.M_CustomerMessage","0","23","0","1","175","Compiling M_CustomerMessage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","0","72","0","Compiling M_smoke_subUV: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","0","96","0","Compiling M_Dust_Particle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Smoke/WispySmokeSoft/M_WispySmokeSoft.M_WispySmokeSoft","0","72","0","1","1212","Compiling M_WispySmokeSoft: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Smoke/DirectionalLit/M_Directional_Lit_DepthSmoke_Master.M_Directional_Lit_DepthSmoke_Master","0","96","0","1","1966","Compiling M_Directional_Lit_DepthSmoke_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Smoke/DirectionalLit/M_Directional_Lit_DepthSmoke_Master.M_Directional_Lit_DepthSmoke_Master","0","96","0","1","1934","Compiling M_Directional_Lit_DepthSmoke_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}, StaticSwitch'UseNormalSoftening2-1'=True"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Smoke/DirectionalLit/M_Directional_Lit_DepthSmoke_Master.M_Directional_Lit_DepthSmoke_Master","0","96","0","1","2419","Compiling M_Directional_Lit_DepthSmoke_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}, StaticSwitch'UseNormalSoftening2-1'=False"
"/Game/AssetPacks/ShooterGame/Effects/Materials/Weapon/M_MuzzleGlow.M_MuzzleGlow","0","36","0","1","444","Compiling M_MuzzleGlow: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Water/M_Water_Drops_Master.M_Water_Drops_Master","0","36","0","1","414","Compiling M_Water_Drops_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Water/M_WaterImpact_Cylinder.M_WaterImpact_Cylinder","0","56","0","1","860","Compiling M_WaterImpact_Cylinder: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithMeshParticles}"
"/Game/AssetPacks/ShooterGame/Effects/Materials/Ramp/M_SoftGradient_Muzzle.M_SoftGradient_Muzzle","0","27","0","1","274","Compiling M_SoftGradient_Muzzle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Environment/Water/M_WaterRipple_Mesh_Foam.M_WaterRipple_Mesh_Foam","0","118","0","1","2952","Compiling M_WaterRipple_Mesh_Foam: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Trails/M_Bullet_Trail.M_Bullet_Trail","0","22","0","1","195","Compiling M_Bullet_Trail: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithBeamTrails}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Tech/M_Spline_Light_Scanner.M_Spline_Light_Scanner","0","18","0","1","161","Compiling M_Spline_Light_Scanner: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Tech/M_Holo_Reticle_FlickerIn.M_Holo_Reticle_FlickerIn","0","18","0","1","130","Compiling M_Holo_Reticle_FlickerIn: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Tech/M_Holo_Display_FlickerIn.M_Holo_Display_FlickerIn","0","18","0","1","96","Compiling M_Holo_Display_FlickerIn: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Tech/M_Holo_Display_02_FlickerIn.M_Holo_Display_02_FlickerIn","0","36","0","1","443","Compiling M_Holo_Display_02_FlickerIn: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Sparks/M_Spark_VelocityLerp_WorldColor.M_Spark_VelocityLerp_WorldColor","0","60","0","1","1069","Compiling M_Spark_VelocityLerp_WorldColor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites,bUsedWithNiagaraSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_MASTER.M_Hotdog_Spark_VLerp_MASTER","0","45","0","1","811","Compiling M_Hotdog_Spark_VLerp_MASTER: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithNiagaraSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Smoke/Hyperbreach/M_Smoke_Offset_Particles_SubUV_LIT.M_Smoke_Offset_Particles_SubUV_LIT","0","110","0","1","2593","Compiling M_Smoke_Offset_Particles_SubUV_LIT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Heroes/Wraith/FX/M_Screen_Triangles.M_Screen_Triangles","0","28","0","1","276","Compiling M_Screen_Triangles: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Heroes/M_Wraith_Muzzle_Flash.M_Wraith_Muzzle_Flash","0","36","0","1","488","Compiling M_Wraith_Muzzle_Flash: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles,bUsedWithNiagaraMeshParticles}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Heroes/M_Spark_VelocityLerp_TeamColor.M_Spark_VelocityLerp_TeamColor","0","27","0","1","243","Compiling M_Spark_VelocityLerp_TeamColor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Flares/AirGlows/M_Recall_GlowingDots.M_Recall_GlowingDots","0","36","0","1","399","Compiling M_Recall_GlowingDots: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Tech/M_Glitch_Refraction.M_Glitch_Refraction","0","33","0","1","353","Compiling M_Glitch_Refraction: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/AssetPacks/ParagonWraith/FX/Materials/Heroes/M_Ult_Bullet_Pyramid.M_Ult_Bullet_Pyramid","0","18","0","1","109","Compiling M_Ult_Bullet_Pyramid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/ModularScifiProps/Materials/M_Glass_Base.M_Glass_Base","0","37","0","1","491","Compiling M_Glass_Base: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AssetPacks/ModularSciFiSeason1/StarterBundle/UE4_Assets/Environment_B/Materials/M_Cave_Landscape_Master.M_Cave_Landscape_Master","0","65","0","1","1329","Compiling M_Cave_Landscape_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
